bar_code,Family,Genus,species,X,Y,value,variable_id
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,38.38547695609525,1
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,282.02109125202054,2
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,3.810074760743253,3
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,72.97976793086752,9
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,62.075806538769406,10
P610731,Lecythidaceae,Eschweilera,sagotiana,93,71,8.456948412692466,11
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,16.008212139913596,1
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,249.66158899274836,2
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,2.71648644329255,3
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,69.99249058884864,9
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,43.46568821091547,10
P184365,Lecythidaceae,Eschweilera,sagotiana,63,70,7.255218571342713,11
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,35.97282191657312,1
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,284.8473261416181,2
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,2.9946278520095655,3
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,73.07780438135619,9
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,44.14513273282628,10
P762466,Lecythidaceae,Eschweilera,sagotiana,84.5,37,8.301328504247428,11
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,45.056739624357995,1
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,409.3413200462982,2
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,3.0335880525925574,3
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,70.1616573717899,9
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,38.67440295971783,10
P480285,Lecythidaceae,Eschweilera,sagotiana,86,88,5.47011517368928,11
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,35.951118100799185,1
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,373.3740642200682,2
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,3.3417734498688803,3
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,55.02625733671623,9
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,57.5780510132363,10
P714993,Lecythidaceae,Eschweilera,sagotiana,45,25,6.148434704092403,11
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,46.76647102422787,1
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,333.3664234297377,2
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,4.29630232364285,3
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,90.9971647060634,9
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,54.45089659115993,10
P671304,Lecythidaceae,Eschweilera,sagotiana,51,6,6.685570213693456,11
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,36.752761069044716,1
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,303.02486264146,2
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,2.4579341222563587,3
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,82.40950867178975,9
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,63.45171327747827,10
P772086,Lecythidaceae,Eschweilera,sagotiana,87,46,6.724868101332818,11
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,31.57561312543963,1
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,309.18511335065074,2
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,2.9429664757773666,3
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,53.30733411570664,9
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,34.89352627514615,10
P840293,Lecythidaceae,Eschweilera,sagotiana,28,5.5,7.0954969838646065,11
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,22.592871310399108,1
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,285.49955209927884,2
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,2.6983727946883436,3
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,66.35643153015118,9
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,41.33530617263208,10
P228824,Lecythidaceae,Eschweilera,sagotiana,54,62,6.978213279959336,11
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,13.978023744755145,1
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,237.29570741604397,2
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,2.287549757173667,3
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,76.06496072700969,9
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,63.15484695676883,10
P780938,Lecythidaceae,Eschweilera,sagotiana,1,20,8.799157036598542,11
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,42.53424754471127,1
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,325.5468949827768,2
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,3.2857965143174512,3
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,75.54239371203413,9
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,63.1260973411652,10
P364271,Lecythidaceae,Eschweilera,sagotiana,46,16,6.317433134071226,11
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,18.446253875086054,1
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,281.26466774669393,2
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,2.3281042947779906,3
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,67.7018134229989,9
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,53.095520518553585,10
P102859,Lecythidaceae,Eschweilera,sagotiana,50,84,7.290626355674747,11
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,17.162937645585576,1
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,250.22749390142863,2
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,2.847695088209187,3
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,89.62214370583348,9
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,98.39259817247279,10
P657735,Lecythidaceae,Eschweilera,sagotiana,5,4,8.950109824702823,11
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,20.67437355206294,1
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,270.3996457362115,2
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,2.3760711206123672,3
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,75.33674499596134,9
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,39.460925294488355,10
P896685,Lecythidaceae,Eschweilera,sagotiana,67,39,7.728734954333989,11
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,31.81623881113854,1
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,321.67048409634987,2
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,3.3970567204761903,3
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,73.22751067866362,9
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,108.83528212267562,10
P843414,Lecythidaceae,Eschweilera,sagotiana,29,8,5.924298581463059,11
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,18.865452450891976,1
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,262.60585654957936,2
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,2.6419754655247396,3
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,55.9904002150257,9
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,89.04327495811553,10
P212995,Lecythidaceae,Eschweilera,sagotiana,53,24,7.946563319308987,11
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,33.26765975785405,1
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,334.6553041800885,2
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,3.168343125563321,3
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,80.44772937774701,9
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,59.99927613026336,10
P517629,Lecythidaceae,Eschweilera,sagotiana,73.5,80,6.969839752454511,11
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,19.401877216166664,1
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,355.861572158671,2
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,4.093507631045036,3
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,50.386333261902685,9
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,90.17870478148664,10
P493568,Lecythidaceae,Eschweilera,sagotiana,93,73,5.74446757403335,11
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,18.059125742070936,1
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,265.59602383242145,2
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,2.319056435595202,3
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,67.99871092004516,9
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,82.19861694782942,10
P442002,Lecythidaceae,Eschweilera,sagotiana,40,39,7.5621924780970895,11
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,26.635344594716457,1
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,384.688414959788,2
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,4.358594479988784,3
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,68.1941655689655,9
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,77.889041719505,10
P984580,Lecythidaceae,Eschweilera,sagotiana,86,91,6.198889971838316,11
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,20.699793448826824,1
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,246.71361471910404,2
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,2.581796993311715,3
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,65.00289464898907,9
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,80.1586006644357,10
P351454,Lecythidaceae,Eschweilera,sagotiana,21,94,7.388579306743786,11
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,44.037861820825135,1
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,388.1657378386853,2
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,4.3534977924819405,3
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,66.10134603058701,9
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,66.19859042982893,10
P616149,Lecythidaceae,Eschweilera,sagotiana,26,7,5.864534313464283,11
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,19.225248208740968,1
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,299.133086982744,2
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,2.408316974058858,3
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,71.94627780562335,9
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,77.43527046012949,10
P690477,Lecythidaceae,Eschweilera,sagotiana,8,71,7.90001627142951,11
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,23.717121842330393,1
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,335.7261419741085,2
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,3.3767182101503797,3
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,61.922826800950446,9
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,41.030396248016864,10
P749869,Lecythidaceae,Eschweilera,sagotiana,3,5,7.4681237448580955,11
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,27.854396909304032,1
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,349.62955788279555,2
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,2.987520966785256,3
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,71.1767949287986,9
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,68.48624760733918,10
P863354,Lecythidaceae,Eschweilera,sagotiana,51,39,5.923774353106794,11
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,18.90834463659829,1
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,244.60911206021245,2
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,2.8898682893838465,3
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,61.097091008546705,9
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,71.4126448581309,10
P117364,Lecythidaceae,Eschweilera,sagotiana,69,52,7.423925533358539,11
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,48.77873559383523,1
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,263.3214196467327,2
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,2.915327212192036,3
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,71.41074605016294,9
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,52.183683675313816,10
P100774,Lecythidaceae,Eschweilera,sagotiana,22,21,9.17019537254314,11
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,15.3883592663551,1
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,246.52630081374133,2
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,2.8942911412811054,3
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,72.4461705290809,9
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,50.00305086788216,10
P472451,Lecythidaceae,Eschweilera,sagotiana,6,63,8.420496581915128,11
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,28.372809830946796,1
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,251.73060346394723,2
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,2.7837105882811044,3
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,78.44391720942669,9
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,67.80949878394404,10
P798326,Lecythidaceae,Eschweilera,sagotiana,41,63,8.76728842522939,11
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,33.388126642035296,1
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,299.1333164260214,2
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,3.6358796883918316,3
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,65.68345408352498,9
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,43.38099597119188,10
P619950,Lecythidaceae,Eschweilera,sagotiana,57,20,7.752479819354365,11
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,47.73387785464838,1
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,322.97338494690825,2
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,3.313903792354612,3
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,65.65100322357608,9
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,47.34513341388627,10
P348305,Lecythidaceae,Eschweilera,sagotiana,56,89,7.1699450010733194,11
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,20.966320144322285,1
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,322.8729819824063,2
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,2.478080926576423,3
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,63.43998974725583,9
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,60.66480505323996,10
P633689,Lecythidaceae,Eschweilera,sagotiana,65,37,6.864060512108057,11
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,15.657377929135466,1
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,304.24354913627167,2
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,3.400959060155761,3
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,54.6208361432917,9
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,61.830788384290166,10
P517601,Lecythidaceae,Eschweilera,sagotiana,24,99,7.386857905599931,11
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,39.083944457390324,1
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,291.15786089413604,2
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,3.733376983569665,3
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,59.509709784162425,9
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,59.98843395099112,10
P764070,Lecythidaceae,Eschweilera,sagotiana,53,79,8.09047135955949,11
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,35.25794739288791,1
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,345.1658789476413,2
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,3.424571744038252,3
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,82.36466201721251,9
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,50.159905189121865,10
P450994,Lecythidaceae,Eschweilera,sagotiana,70,67,6.245991410193067,11
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,39.954487830970706,1
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,288.0891284540477,2
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,2.070737597267355,3
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,52.20635685520884,9
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,57.79504439787756,10
P254504,Lecythidaceae,Eschweilera,sagotiana,89,4,7.366066616615965,11
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,28.78755541210003,1
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,311.7691954066696,2
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,3.3603366462568585,3
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,91.16409544791895,9
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,69.75298953191233,10
P437278,Lecythidaceae,Eschweilera,sagotiana,22,20,5.549243712321266,11
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,33.12561678815986,1
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,294.1829492077683,2
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,2.8153571179413053,3
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,62.40186815642461,9
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,101.6449533889535,10
P194642,Lecythidaceae,Eschweilera,sagotiana,71,73,8.629465092612904,11
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,25.059679412687753,1
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,323.12504300211447,2
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,3.643831877546071,3
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,63.10267538094491,9
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,48.23293322962998,10
P565843,Lecythidaceae,Eschweilera,sagotiana,16,8,8.175471408687457,11
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,53.62549721208122,1
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,318.8202831167308,2
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,3.450790697690395,3
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,66.37980437138955,9
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,72.55791463107775,10
P203325,Lecythidaceae,Eschweilera,sagotiana,82,36,6.842806376118021,11
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,27.32046713505718,1
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,304.6324181307741,2
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,2.8855812753786143,3
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,100.96679873987885,9
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,88.75907680381351,10
P458391,Lecythidaceae,Eschweilera,sagotiana,46,46,6.8365094786569145,11
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,19.60247998706181,1
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,394.0833284144323,2
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,2.653622897418511,3
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,50.78317896385687,9
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,73.35099123997269,10
P669276,Lecythidaceae,Eschweilera,sagotiana,52,20,6.205065148808041,11
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,27.54813764882883,1
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,244.45071974815278,2
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,1.919685258110561,3
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,63.028483978184326,9
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,46.77493120468958,10
P340581,Lecythidaceae,Eschweilera,sagotiana,1,8,8.57909616291126,11
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,34.74342525581716,1
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,285.53645992198324,2
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,2.573852475337855,3
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,101.43119162796921,9
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,84.80994282714975,10
P536381,Lecythidaceae,Eschweilera,sagotiana,10,33,6.542303059626769,11
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,27.97752534122442,1
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,389.5484288866415,2
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,4.052192330085632,3
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,67.76373701450213,9
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,114.95440079511992,10
P547216,Lecythidaceae,Eschweilera,sagotiana,16,50,6.725542650505853,11
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,19.036917957740897,1
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,303.426709237398,2
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,2.858710611033677,3
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,80.22026019001923,9
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,79.13167292575244,10
P820969,Lecythidaceae,Eschweilera,sagotiana,7,12,7.3556352755432295,11
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,29.598197083370067,1
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,255.36823428459056,2
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,2.8117303966157694,3
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,77.3718505594147,9
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,66.66354433160906,10
P666903,Lecythidaceae,Eschweilera,sagotiana,70,1,8.805680008897976,11
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,26.85860927172139,1
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,312.183248488438,2
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,2.804437009271666,3
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,83.26184194024313,9
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,43.428508078273275,10
P687555,Lecythidaceae,Eschweilera,sagotiana,34.5,36,6.620499035451764,11
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,22.920246184869754,1
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,267.55373661622724,2
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,2.9377153409764616,3
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,73.9856076089491,9
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,48.94953270884196,10
P408758,Lecythidaceae,Eschweilera,sagotiana,35,21,8.317477866324243,11
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,33.39774195681408,1
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,355.81968837404594,2
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,2.7743232255293484,3
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,90.5311562438597,9
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,64.13657259722449,10
P353998,Lecythidaceae,Eschweilera,sagotiana,9,79,6.397993152104529,11
